# BLAT 36 [2009/02/26]
# Query: HLA-A
# Database: 1_homologies/genome_contigs.fasta
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
HLA-A	chrUn_GL000195v1	90.24	41	4	0	240	280	154459	154419	1.5e-12	71.0
HLA-A	chrUn_GL000195v1	88.37	43	5	0	74	116	3809	3851	1.9e-12	70.0
HLA-A	chrUn_GL000195v1	90.48	42	4	0	312	353	154390	154349	8.5e-12	68.0
HLA-A	chrUn_GL000195v1	93.94	33	2	0	207	239	55235	55267	1.9e-09	60.0
HLA-A	chrUn_GL000195v1	100.00	27	0	0	208	234	3948	3974	2.3e-07	54.0
HLA-A	chrUn_GL000195v1	84.21	19	0	1	355	370	154331	154313	2.9e+03	20.0
HLA-A	chrUn_GL000195v1	100.00	10	0	0	191	200	55216	55225	6.4e+03	19.0
HLA-A	chrUn_GL000195v1	100.00	10	0	0	191	200	55216	55225	6.4e+03	19.0
HLA-A	chr6_KI270758v1_alt	88.00	150	11	3	207	353	35947	36092	3.4e-57	219.0
HLA-A	chr6_KI270758v1_alt	93.10	116	8	0	66	181	8084	7969	4.0e-53	206.0
HLA-A	chr6_KI270758v1_alt	90.52	116	11	0	70	185	13652	13537	5.3e-50	195.0
HLA-A	chr6_KI270758v1_alt	88.14	118	14	0	68	185	35804	35921	2.0e-48	190.0
HLA-A	chr6_KI270758v1_alt	90.99	111	10	0	75	185	31654	31544	3.0e-48	189.0
HLA-A	chr6_KI270758v1_alt	87.72	114	13	1	70	183	8583	8471	4.6e-44	175.0
HLA-A	chr6_KI270758v1_alt	87.93	58	7	0	240	297	31483	31426	1.4e-19	94.0
HLA-A	chr6_KI270758v1_alt	81.82	55	10	0	240	294	13476	13422	7.0e-14	75.0
HLA-A	chr6_KI270758v1_alt	87.50	48	6	0	123	170	28504	28457	9.0e-14	75.0
HLA-A	chr6_KI270758v1_alt	80.36	56	11	0	240	295	28382	28327	1.5e-13	74.0
HLA-A	chr6_KI270758v1_alt	94.74	38	2	0	76	113	28550	28513	2.3e-12	70.0
HLA-A	chr6_KI270758v1_alt	90.00	40	4	0	241	280	7897	7858	7.2e-12	68.0
HLA-A	chr6_KI270758v1_alt	90.00	40	4	0	241	280	7897	7858	7.2e-12	68.0
HLA-A	chr6_KI270758v1_alt	100.00	29	0	0	332	360	8321	8293	6.3e-08	55.0
HLA-A	chr6_KI270758v1_alt	96.43	28	1	0	207	234	31518	31491	3.6e-07	53.0
HLA-A	chr6_KI270758v1_alt	90.62	32	3	0	312	343	7829	7798	6.3e-07	52.0
HLA-A	chr6_KI270758v1_alt	87.10	31	1	1	207	234	7936	7906	3.9e-04	43.0
HLA-A	chr6_KI270758v1_alt	95.24	21	1	0	326	346	13394	13374	2.5e-02	37.0
HLA-A	chr6_KI270758v1_alt	86.36	22	3	0	299	320	28326	28305	1.3e-01	34.0
HLA-A	chr6_KI270758v1_alt	100.00	10	0	0	191	200	13530	13521	6.4e+03	19.0
HLA-A	chr6_KI270758v1_alt	93.33	15	0	1	187	200	7957	7943	1.6e+04	17.0
HLA-A	chr6_KI270758v1_alt	100.00	6	0	0	187	192	35928	35933	1.3e+06	11.0
HLA-A	chrUn_KN707672v1_decoy	85.26	156	18	2	207	360	2290	2138	6.4e-57	218.0
HLA-A	chrUn_KN707672v1_decoy	88.00	125	15	0	76	200	644	520	3.7e-51	199.0
HLA-A	chrUn_KN707672v1_decoy	90.65	107	10	0	74	180	2428	2322	4.6e-46	182.0
HLA-A	chrUn_KN707672v1_decoy	85.71	28	1	1	207	231	513	486	2.1e-02	37.0
HLA-A	chrUn_KN707672v1_decoy	100.00	10	0	0	191	200	2309	2300	6.4e+03	19.0
HLA-A	chrUn_KI270442v1	86.27	153	16	2	216	366	170857	171006	6.7e-57	218.0
HLA-A	chrUn_KI270442v1	90.83	120	11	0	66	185	170703	170822	4.7e-53	205.0
HLA-A	chrUn_KI270442v1	91.82	110	9	0	76	185	239182	239291	4.8e-48	189.0
HLA-A	chrUn_KI270442v1	93.07	101	7	0	87	187	122187	122287	4.5e-45	179.0
HLA-A	chrUn_KI270442v1	90.00	100	10	0	71	170	232871	232970	6.1e-41	165.0
HLA-A	chrUn_KI270442v1	92.06	63	5	0	66	128	222511	222573	1.3e-24	111.0
HLA-A	chrUn_KI270442v1	83.10	71	12	0	67	137	310404	310474	1.0e-23	108.0
HLA-A	chrUn_KI270442v1	87.50	56	7	0	240	295	170883	170938	1.6e-18	91.0
HLA-A	chrUn_KI270442v1	87.27	55	7	0	240	294	239352	239406	2.1e-17	87.0
HLA-A	chrUn_KI270442v1	92.86	56	3	1	311	366	122425	122479	3.1e-17	86.0
HLA-A	chrUn_KI270442v1	91.84	49	4	0	240	288	222690	222738	9.6e-17	85.0
HLA-A	chrUn_KI270442v1	83.87	62	7	1	241	302	122350	122408	1.0e-16	85.0
HLA-A	chrUn_KI270442v1	90.38	52	5	0	315	366	239424	239475	5.7e-16	82.0
HLA-A	chrUn_KI270442v1	95.45	44	2	0	142	185	310476	310519	1.5e-14	77.0
HLA-A	chrUn_KI270442v1	84.62	52	8	0	132	183	222578	222629	3.6e-14	76.0
HLA-A	chrUn_KI270442v1	87.76	49	6	0	301	349	222745	222793	7.5e-14	75.0
HLA-A	chrUn_KI270442v1	97.30	37	1	0	324	360	310661	310697	2.6e-11	67.0
HLA-A	chrUn_KI270442v1	87.88	33	4	0	207	239	233011	233043	3.0e-07	53.0
HLA-A	chrUn_KI270442v1	89.66	29	3	0	211	239	222659	222687	4.1e-06	49.0
HLA-A	chrUn_KI270442v1	92.00	25	2	0	240	264	233046	233070	1.7e-04	44.0
HLA-A	chrUn_KI270442v1	87.50	24	3	0	303	326	233106	233129	9.8e-03	38.0
HLA-A	chrUn_KI270442v1	94.12	17	1	0	240	256	310580	310596	1.5e+00	31.0
HLA-A	chrUn_KI270442v1	100.00	14	0	0	344	357	233144	233157	4.1e+01	26.0
HLA-A	chrUn_KI270442v1	100.00	13	0	0	188	200	122292	122304	1.3e+02	24.0
HLA-A	chrUn_KI270442v1	100.00	12	0	0	331	342	233130	233141	2.2e+02	24.0
HLA-A	chrUn_JTFH01000028v1_decoy	89.55	134	14	0	66	199	5461	5594	1.5e-56	217.0
HLA-A	chrUn_JTFH01000028v1_decoy	88.14	59	5	1	216	272	3985	3927	1.0e-16	85.0
HLA-A	chrUn_JTFH01000028v1_decoy	90.00	40	4	0	87	126	4445	4406	1.8e-11	67.0
HLA-A	chrUn_JTFH01000028v1_decoy	90.32	31	3	0	152	182	4052	4022	3.7e-06	50.0
HLA-A	chrUn_JTFH01000028v1_decoy	95.00	20	1	0	302	321	3900	3881	1.7e-02	37.0
HLA-A	chrUn_JTFH01000028v1_decoy	85.19	27	1	1	207	230	5602	5628	7.7e-02	35.0
HLA-A	chrUn_JTFH01000028v1_decoy	82.35	17	0	1	187	200	4020	4004	3.8e+04	16.0
HLA-A	chrUn_JTFH01000028v1_decoy	100.00	7	0	0	207	213	3997	3991	1.9e+05	14.0
HLA-A	chrUn_JTFH01000646v1_decoy	89.93	139	10	2	65	200	1132	1269	3.8e-56	216.0
HLA-A	chrUn_JTFH01000646v1_decoy	96.43	28	1	0	207	234	1279	1306	3.2e-07	53.0
HLA-A	chrUn_KI270744v1	86.00	150	16	2	207	354	101717	101863	4.0e-56	216.0
HLA-A	chrUn_KI270744v1	89.29	112	12	0	74	185	101580	101691	8.5e-47	185.0
HLA-A	chrUn_KI270744v1	87.65	81	8	1	207	285	95023	94943	3.9e-29	126.0
HLA-A	chrUn_KI270744v1	89.86	69	7	0	74	142	95167	95099	1.9e-26	117.0
HLA-A	chrUn_KI270744v1	90.77	65	6	0	76	140	146985	146921	2.7e-25	113.0
HLA-A	chrUn_KI270744v1	94.64	56	3	0	66	121	139083	139138	5.0e-22	102.0
HLA-A	chrUn_KI270744v1	90.91	55	5	0	131	185	139147	139201	3.7e-18	89.0
HLA-A	chrUn_KI270744v1	85.96	57	8	0	240	296	139269	139325	1.0e-17	88.0
HLA-A	chrUn_KI270744v1	88.68	53	6	0	301	353	139327	139379	2.7e-16	83.0
HLA-A	chrUn_KI270744v1	89.47	38	4	0	202	239	139229	139266	8.5e-11	65.0
HLA-A	chrUn_KI270744v1	93.94	33	2	0	207	239	101717	101749	7.1e-09	59.0
HLA-A	chrUn_KI270744v1	90.91	33	1	1	224	254	148529	148561	5.9e-06	49.0
HLA-A	chrUn_KI270744v1	84.85	33	5	0	240	272	146816	146784	8.2e-06	48.0
HLA-A	chrUn_KI270744v1	96.30	27	1	0	159	185	148460	148486	1.1e-05	48.0
HLA-A	chrUn_KI270744v1	100.00	19	0	0	216	234	146842	146824	1.6e-02	37.0
HLA-A	chrUn_KI270744v1	100.00	10	0	0	191	200	101698	101707	6.4e+03	19.0
HLA-A	chrUn_KI270744v1	100.00	10	0	0	191	200	101698	101707	6.4e+03	19.0
HLA-A	chrUn_KI270744v1	100.00	8	0	0	190	197	95043	95036	9.7e+04	15.0
HLA-A	chrUn_JTFH01000173v1_decoy	93.33	120	8	0	66	185	140	21	7.0e-56	215.0
HLA-A	chrUn_JTFH01000173v1_decoy	100.00	6	0	0	187	192	14	9	1.3e+06	11.0
HLA-A	chrUn_KI270746v1	92.62	122	9	0	64	185	34172	34293	8.6e-56	214.0
HLA-A	chrUn_KI270746v1	87.91	91	9	1	207	295	34321	34411	3.0e-33	140.0
HLA-A	chrUn_KI270746v1	88.14	59	7	0	301	359	34414	34472	8.7e-19	91.0
HLA-A	chrUn_KI270746v1	100.00	8	0	0	187	194	34300	34307	9.7e+04	15.0
HLA-A	chrUn_KI270746v1	100.00	5	0	0	362	366	34474	34478	4.7e+06	9.0
HLA-A	chr6_KI270802v1_alt	94.17	120	7	0	66	185	14624	14505	9.0e-56	214.0
HLA-A	chr6_KI270802v1_alt	86.21	145	13	2	212	356	28256	28119	3.8e-54	209.0
HLA-A	chr6_KI270802v1_alt	93.16	117	8	0	66	182	28407	28291	9.7e-54	208.0
HLA-A	chr6_KI270802v1_alt	88.19	127	15	0	66	192	31839	31713	2.7e-51	199.0
HLA-A	chr6_KI270802v1_alt	90.52	116	11	0	68	183	27108	26993	1.1e-49	194.0
HLA-A	chr6_KI270802v1_alt	88.98	118	13	0	66	183	10011	10128	9.2e-49	191.0
HLA-A	chr6_KI270802v1_alt	88.60	114	13	0	75	188	40977	41090	1.5e-46	184.0
HLA-A	chr6_KI270802v1_alt	87.50	112	14	0	77	188	10433	10544	5.0e-44	175.0
HLA-A	chr6_KI270802v1_alt	86.36	110	15	0	74	183	42330	42221	3.7e-42	169.0
HLA-A	chr6_KI270802v1_alt	90.00	90	7	1	207	294	10159	10248	2.3e-34	143.0
HLA-A	chr6_KI270802v1_alt	91.53	59	5	0	301	359	42101	42043	5.6e-21	99.0
HLA-A	chr6_KI270802v1_alt	86.15	65	9	0	296	360	10657	10721	1.2e-20	98.0
HLA-A	chr6_KI270802v1_alt	94.44	54	3	0	312	365	31586	31533	7.6e-20	95.0
HLA-A	chr6_KI270802v1_alt	89.29	56	6	0	240	295	31655	31600	2.5e-19	93.0
HLA-A	chr6_KI270802v1_alt	90.74	54	5	0	240	293	14443	14390	5.8e-19	92.0
HLA-A	chr6_KI270802v1_alt	93.62	47	3	0	70	116	46324	46278	4.7e-17	86.0
HLA-A	chr6_KI270802v1_alt	86.54	52	7	0	244	295	28228	28177	1.0e-15	81.0
HLA-A	chr6_KI270802v1_alt	92.31	52	2	1	315	366	10265	10314	6.0e-15	79.0
HLA-A	chr6_KI270802v1_alt	89.13	46	5	0	249	294	26919	26874	1.2e-14	78.0
HLA-A	chr6_KI270802v1_alt	92.11	38	3	0	202	239	26968	26931	1.3e-11	68.0
HLA-A	chr6_KI270802v1_alt	93.94	33	2	0	207	239	10159	10191	1.9e-09	60.0
HLA-A	chr6_KI270802v1_alt	87.18	39	5	0	259	297	42140	42102	3.1e-09	60.0
HLA-A	chr6_KI270802v1_alt	90.00	30	3	0	312	341	26859	26830	9.6e-06	48.0
HLA-A	chr6_KI270802v1_alt	96.00	25	1	0	207	231	41115	41139	1.8e-05	47.0
HLA-A	chr6_KI270802v1_alt	88.89	27	3	0	301	327	14385	14359	1.4e-04	44.0
HLA-A	chr6_KI270802v1_alt	100.00	21	0	0	165	185	46228	46208	1.5e-03	41.0
HLA-A	chr6_KI270802v1_alt	86.67	30	1	1	208	234	14480	14451	6.1e-03	39.0
HLA-A	chr6_KI270802v1_alt	100.00	17	0	0	215	231	42186	42170	2.1e-01	34.0
HLA-A	chr6_KI270802v1_alt	100.00	13	0	0	188	200	10137	10149	1.3e+02	24.0
HLA-A	chr6_KI270802v1_alt	77.27	22	5	0	192	213	42212	42191	1.6e+02	24.0
HLA-A	chr6_KI270802v1_alt	100.00	11	0	0	190	200	14498	14488	1.8e+03	21.0
HLA-A	chr6_KI270802v1_alt	100.00	10	0	0	191	200	26982	26973	6.4e+03	19.0
HLA-A	chrUn_JTFH01000649v1_decoy	77.89	190	35	3	71	253	1116	1305	1.3e-55	214.0
HLA-A	chr6_KI270800v1_alt	93.33	120	8	0	66	185	170560	170679	2.3e-55	213.0
HLA-A	chr6_KI270800v1_alt	87.41	135	17	0	66	200	155032	154898	9.9e-55	211.0
HLA-A	chr6_KI270800v1_alt	85.22	115	15	1	73	185	16945	17059	4.0e-41	166.0
HLA-A	chr6_KI270800v1_alt	86.67	105	14	0	79	183	75796	75692	1.9e-40	163.0
HLA-A	chr6_KI270800v1_alt	86.41	103	9	2	207	307	170705	170804	3.2e-35	146.0
HLA-A	chr6_KI270800v1_alt	88.89	90	8	1	207	294	170705	170794	1.5e-33	141.0
HLA-A	chr6_KI270800v1_alt	89.29	56	6	0	240	295	154853	154798	2.5e-19	93.0
HLA-A	chr6_KI270800v1_alt	89.29	56	6	0	240	295	154853	154798	2.5e-19	93.0
HLA-A	chr6_KI270800v1_alt	94.23	52	3	0	315	366	170819	170870	4.2e-18	89.0
HLA-A	chr6_KI270800v1_alt	85.45	55	8	0	240	294	75628	75574	7.0e-16	82.0
HLA-A	chr6_KI270800v1_alt	83.64	55	9	0	298	352	75573	75519	1.7e-14	77.0
HLA-A	chr6_KI270800v1_alt	90.91	44	4	0	301	344	154795	154752	7.0e-14	75.0
HLA-A	chr6_KI270800v1_alt	87.50	48	6	0	313	360	17190	17237	1.7e-13	74.0
HLA-A	chr6_KI270800v1_alt	92.86	28	2	0	207	234	75663	75636	2.1e-06	50.0
HLA-A	chr6_KI270800v1_alt	91.67	24	2	0	216	239	17094	17117	6.1e-04	42.0
HLA-A	chr6_KI270800v1_alt	100.00	15	0	0	217	231	154878	154864	3.6e+00	30.0
HLA-A	chr6_KI270800v1_alt	100.00	15	0	0	217	231	154878	154864	3.6e+00	30.0
HLA-A	chr6_KI270800v1_alt	100.00	10	0	0	191	200	170686	170695	6.4e+03	19.0
HLA-A	chr6_KI270800v1_alt	78.95	19	0	1	186	200	75691	75673	1.4e+04	18.0
HLA-A	chr6_KI270800v1_alt	100.00	6	0	0	187	192	17066	17071	1.3e+06	11.0
HLA-A	chr6_KI270798v1_alt	93.33	120	8	0	66	185	205654	205535	2.6e-55	213.0
HLA-A	chr6_KI270798v1_alt	91.06	123	11	0	66	188	155293	155415	1.1e-53	207.0
HLA-A	chr6_KI270798v1_alt	90.91	121	11	0	65	185	159103	159223	3.8e-53	206.0
HLA-A	chr6_KI270798v1_alt	90.00	120	12	0	66	185	54583	54464	8.7e-52	201.0
HLA-A	chr6_KI270798v1_alt	87.93	116	14	0	67	182	81881	81996	3.1e-47	186.0
HLA-A	chr6_KI270798v1_alt	84.25	127	18	1	76	200	235199	235073	6.7e-44	175.0
HLA-A	chr6_KI270798v1_alt	86.41	103	9	2	207	307	205509	205410	1.2e-35	148.0
HLA-A	chr6_KI270798v1_alt	91.36	81	5	1	217	295	159265	159345	6.1e-31	132.0
HLA-A	chr6_KI270798v1_alt	88.00	75	9	0	88	162	230597	230523	2.8e-27	120.0
HLA-A	chr6_KI270798v1_alt	92.06	63	5	0	66	128	52797	52859	3.8e-25	113.0
HLA-A	chr6_KI270798v1_alt	90.62	64	6	0	65	128	127813	127876	6.0e-25	112.0
HLA-A	chr6_KI270798v1_alt	86.42	81	8	2	217	295	235053	234974	1.8e-23	107.0
HLA-A	chr6_KI270798v1_alt	89.66	58	6	0	240	297	82066	82123	1.9e-20	97.0
HLA-A	chr6_KI270798v1_alt	83.33	72	12	0	129	200	59719	59790	1.1e-19	95.0
HLA-A	chr6_KI270798v1_alt	89.09	55	6	0	240	294	205474	205420	1.0e-18	91.0
HLA-A	chr6_KI270798v1_alt	89.47	57	6	0	129	185	52862	52918	4.4e-18	89.0
HLA-A	chr6_KI270798v1_alt	93.88	49	3	0	240	288	54403	54355	4.6e-18	89.0
HLA-A	chr6_KI270798v1_alt	95.65	46	2	0	315	360	205395	205350	1.8e-15	81.0
HLA-A	chr6_KI270798v1_alt	84.21	57	9	0	129	185	127879	127935	3.0e-15	80.0
HLA-A	chr6_KI270798v1_alt	84.21	57	9	0	240	296	59835	59891	7.7e-15	78.0
HLA-A	chr6_KI270798v1_alt	91.67	48	4	0	312	359	159359	159406	4.5e-14	76.0
HLA-A	chr6_KI270798v1_alt	90.24	41	4	0	302	342	155531	155571	1.5e-11	67.0
HLA-A	chr6_KI270798v1_alt	94.44	36	2	0	79	114	59667	59702	3.5e-11	66.0
HLA-A	chr6_KI270798v1_alt	93.94	33	2	0	207	239	205509	205477	1.9e-09	60.0
HLA-A	chr6_KI270798v1_alt	83.87	31	5	0	240	270	52978	53008	1.1e-04	45.0
HLA-A	chr6_KI270798v1_alt	100.00	22	0	0	340	361	53086	53107	9.0e-04	42.0
HLA-A	chr6_KI270798v1_alt	95.65	23	1	0	332	354	59925	59947	9.6e-04	42.0
HLA-A	chr6_KI270798v1_alt	95.45	22	1	0	301	322	234971	234950	1.1e-03	41.0
HLA-A	chr6_KI270798v1_alt	100.00	20	0	0	66	85	230618	230599	2.0e-03	40.0
HLA-A	chr6_KI270798v1_alt	91.67	24	2	0	312	335	54334	54311	5.0e-03	39.0
HLA-A	chr6_KI270798v1_alt	81.48	27	5	0	187	213	159232	159258	7.3e-01	32.0
HLA-A	chr6_KI270798v1_alt	100.00	10	0	0	191	200	205528	205519	6.4e+03	19.0
HLA-A	chr6_KI270798v1_alt	100.00	10	0	0	191	200	205528	205519	6.4e+03	19.0
HLA-A	chr6_KI270798v1_alt	100.00	10	0	0	355	364	155580	155589	6.4e+03	19.0
HLA-A	chr6_KI270798v1_alt	100.00	7	0	0	207	213	235066	235060	1.9e+05	14.0
HLA-A	chrUn_KN707915v1_decoy	92.56	121	9	0	65	185	466	346	3.1e-55	213.0
HLA-A	chrUn_KN707915v1_decoy	85.48	124	15	2	79	200	2247	2369	2.9e-41	166.0
HLA-A	chrUn_KN707915v1_decoy	87.50	56	7	0	240	295	285	230	6.9e-18	88.0
HLA-A	chrUn_KN707915v1_decoy	84.48	58	7	1	217	272	2389	2446	1.5e-14	77.0
HLA-A	chrUn_KN707915v1_decoy	91.18	34	3	0	314	347	2485	2518	6.2e-08	55.0
HLA-A	chrUn_KN707915v1_decoy	86.21	29	1	1	208	233	322	294	5.8e-03	39.0
HLA-A	chrUn_KN707915v1_decoy	100.00	14	0	0	334	347	219	206	1.9e+01	27.0
HLA-A	chrUn_KN707915v1_decoy	100.00	10	0	0	191	200	339	330	6.4e+03	19.0
HLA-A	chrUn_KN707915v1_decoy	100.00	7	0	0	207	213	2376	2382	1.9e+05	14.0
HLA-A	chrUn_JTFH01000604v1_decoy	94.12	119	7	0	67	185	1095	1213	3.3e-55	212.0
HLA-A	chrUn_JTFH01000604v1_decoy	87.50	112	10	2	246	357	1284	1391	6.1e-39	158.0
HLA-A	chrUn_JTFH01000604v1_decoy	96.43	28	1	0	207	234	1243	1270	3.2e-07	53.0
HLA-A	chrUn_JTFH01000604v1_decoy	100.00	6	0	0	187	192	1220	1225	1.3e+06	11.0
HLA-A	chrUn_JTFH01000047v1_decoy	87.68	138	14	1	66	200	150	13	4.1e-55	212.0
HLA-A	chrUn_KN707837v1_decoy	88.41	138	10	2	66	200	190	56	1.7e-54	210.0
HLA-A	chrUn_KN707837v1_decoy	90.91	33	1	1	220	250	33	1	5.2e-06	49.0
HLA-A	chrUn_KN707837v1_decoy	100.00	7	0	0	207	213	49	43	1.9e+05	14.0
HLA-A	chrUn_JTFH01000389v1_decoy	87.68	138	14	1	66	200	1564	1701	2.0e-54	210.0
HLA-A	chrUn_JTFH01000389v1_decoy	85.26	95	9	2	207	296	1708	1802	1.0e-30	131.0
HLA-A	chrUn_JTFH01000389v1_decoy	91.38	58	5	0	302	359	1805	1862	2.6e-20	97.0
HLA-A	chrUn_JTFH01000389v1_decoy	83.72	43	7	0	76	118	1175	1133	3.0e-10	63.0
HLA-A	chrUn_JTFH01000389v1_decoy	100.00	19	0	0	278	296	964	946	2.3e-02	37.0
HLA-A	chrUn_JTFH01000556v1_decoy	92.74	124	8	1	66	189	124	2	2.4e-54	210.0
HLA-A	chrUn_JTFH01000911v1_decoy	83.87	155	20	2	207	359	1037	886	2.6e-54	210.0
HLA-A	chrUn_KN707856v1_decoy	90.98	122	11	0	64	185	2196	2075	3.1e-54	209.0
HLA-A	chrUn_KN707856v1_decoy	86.67	105	10	2	258	362	1996	1896	3.2e-34	143.0
HLA-A	chrUn_KN707856v1_decoy	92.00	75	4	1	216	288	1738	1812	1.1e-28	124.0
HLA-A	chrUn_KN707856v1_decoy	90.20	51	3	1	100	148	1652	1702	3.0e-14	76.0
HLA-A	chrUn_KN707856v1_decoy	91.67	36	3	0	312	347	1833	1868	3.1e-09	60.0
HLA-A	chrUn_KN707856v1_decoy	93.75	32	2	0	66	97	1322	1353	6.2e-09	59.0
HLA-A	chrUn_KN707856v1_decoy	92.86	28	2	0	207	234	2049	2022	1.8e-06	51.0
HLA-A	chrUn_KN707856v1_decoy	100.00	13	0	0	681	693	1888	1900	1.3e+02	24.0
HLA-A	chrUn_KN707856v1_decoy	100.00	12	0	0	189	200	2069	2058	4.8e+02	23.0
HLA-A	chrUn_KN707893v1_decoy	90.48	126	12	0	75	200	3393	3518	3.4e-54	209.0
HLA-A	chrUn_KN707893v1_decoy	85.51	138	17	1	66	200	4473	4336	1.4e-51	200.0
HLA-A	chrUn_KN707893v1_decoy	86.32	95	8	2	207	296	4329	4235	1.3e-31	134.0
HLA-A	chrUn_KN707893v1_decoy	87.50	48	6	0	312	359	3631	3678	1.4e-12	71.0
HLA-A	chrUn_KN707893v1_decoy	95.83	24	1	0	241	264	3564	3587	1.2e-04	44.0
HLA-A	chrUn_KN707893v1_decoy	100.00	19	0	0	216	234	3537	3555	1.6e-02	37.0
HLA-A	chrUn_KN707893v1_decoy	100.00	7	0	0	301	307	4233	4227	1.9e+05	14.0
HLA-A	chrUn_KN707767v1_decoy	84.91	159	16	3	207	360	1126	1281	3.8e-54	209.0
HLA-A	chrUn_KN707767v1_decoy	91.86	86	5	1	100	185	1020	1103	9.5e-34	141.0
HLA-A	chrUn_KN707767v1_decoy	96.77	31	1	0	65	95	983	1013	4.0e-09	59.0
HLA-A	chrUn_KN707767v1_decoy	100.00	6	0	0	187	192	1110	1115	1.3e+06	11.0
HLA-A	chrUn_KI270742v1	91.67	120	10	0	66	185	15518	15637	2.1e-53	206.0
HLA-A	chrUn_KI270742v1	90.18	112	11	0	74	185	12454	12343	4.6e-48	189.0
HLA-A	chrUn_KI270742v1	89.57	115	12	0	86	200	146787	146673	4.7e-47	185.0
HLA-A	chrUn_KI270742v1	87.83	115	14	0	71	185	29371	29485	2.1e-46	183.0
HLA-A	chrUn_KI270742v1	88.18	110	13	0	76	185	80399	80290	1.1e-44	178.0
HLA-A	chrUn_KI270742v1	89.47	95	10	0	76	170	101919	101825	9.6e-38	154.0
HLA-A	chrUn_KI270742v1	91.04	67	6	0	301	367	146570	146504	2.7e-25	113.0
HLA-A	chrUn_KI270742v1	87.69	65	6	1	66	128	77828	77764	1.7e-21	100.0
HLA-A	chrUn_KI270742v1	93.10	58	4	0	301	358	15757	15814	3.7e-21	99.0
HLA-A	chrUn_KI270742v1	88.71	62	7	0	296	357	101698	101637	1.4e-20	97.0
HLA-A	chrUn_KI270742v1	91.07	56	5	0	240	295	15699	15754	3.8e-20	96.0
HLA-A	chrUn_KI270742v1	89.29	56	6	0	240	295	146628	146573	2.8e-19	93.0
HLA-A	chrUn_KI270742v1	86.21	58	8	0	240	297	29546	29603	6.8e-19	92.0
HLA-A	chrUn_KI270742v1	90.74	54	5	0	301	354	80171	80118	4.7e-18	89.0
HLA-A	chrUn_KI270742v1	94.00	50	3	0	317	366	112718	112767	8.2e-17	85.0
HLA-A	chrUn_KI270742v1	82.76	58	10	0	240	297	80229	80172	1.0e-16	85.0
HLA-A	chrUn_KI270742v1	88.68	53	6	0	76	128	172624	172676	1.7e-16	84.0
HLA-A	chrUn_KI270742v1	84.91	53	8	0	240	292	101751	101699	2.1e-15	80.0
HLA-A	chrUn_KI270742v1	84.91	53	8	0	187	239	15644	15696	3.7e-14	76.0
HLA-A	chrUn_KI270742v1	89.13	46	5	0	240	285	12282	12237	3.9e-14	76.0
HLA-A	chrUn_KI270742v1	87.80	41	5	0	240	280	112644	112684	8.7e-12	68.0
HLA-A	chrUn_KI270742v1	92.11	38	3	0	202	239	101791	101754	1.5e-11	67.0
HLA-A	chrUn_KI270742v1	77.19	57	13	0	129	185	77761	77705	1.7e-11	67.0
HLA-A	chrUn_KI270742v1	90.24	41	2	1	212	250	80259	80219	4.4e-10	63.0
HLA-A	chrUn_KI270742v1	90.91	33	3	0	334	366	77552	77520	2.7e-07	53.0
HLA-A	chrUn_KI270742v1	88.89	27	3	0	246	272	172803	172829	2.0e-04	44.0
HLA-A	chrUn_KI270742v1	95.45	22	1	0	164	185	112556	112577	2.1e-03	40.0
HLA-A	chrUn_KI270742v1	94.12	17	1	0	240	256	77644	77628	1.5e+00	31.0
HLA-A	chrUn_KI270742v1	87.50	16	2	0	301	316	29604	29619	2.8e+01	27.0
HLA-A	chrUn_KI270742v1	100.00	14	0	0	350	363	172898	172911	3.6e+01	26.0
HLA-A	chrUn_KN707771v1_decoy	90.91	121	11	0	65	185	1531	1651	1.2e-52	204.0
HLA-A	chrUn_KN707771v1_decoy	86.76	136	16	2	66	200	2215	2081	4.7e-51	199.0
HLA-A	chrUn_KN707771v1_decoy	88.10	84	8	1	207	288	2071	1988	2.3e-30	130.0
HLA-A	chrUn_KN707771v1_decoy	90.91	55	5	0	312	366	1967	1913	1.2e-17	88.0
HLA-A	chrUn_KN707771v1_decoy	92.86	28	2	0	207	234	1673	1700	2.3e-06	50.0
HLA-A	chrUn_KN707771v1_decoy	80.65	31	6	0	240	270	1708	1738	8.0e-04	42.0
HLA-A	chrUn_KN707771v1_decoy	100.00	7	0	0	187	193	1656	1662	3.5e+05	13.0
HLA-A	chrUn_JTFH01000829v1_decoy	90.83	120	11	0	66	185	900	1019	2.0e-52	203.0
HLA-A	chrUn_JTFH01000829v1_decoy	91.67	72	4	1	207	276	1044	1115	4.8e-27	119.0
HLA-A	chrUn_KI270753v1	92.24	116	9	0	66	181	11522	11637	2.3e-52	203.0
HLA-A	chrUn_KI270753v1	85.90	78	6	2	208	280	11665	11742	3.4e-24	109.0
HLA-A	chrUn_KI270753v1	94.29	35	2	0	312	346	11771	11805	2.0e-09	60.0
HLA-A	chrUn_KI270753v1	100.00	10	0	0	191	200	11648	11657	6.4e+03	19.0
HLA-A	chrUn_KN707702v1_decoy	90.00	120	12	0	66	185	5599	5480	3.0e-52	203.0
HLA-A	chrUn_KN707702v1_decoy	87.18	78	10	0	123	200	2660	2583	5.3e-26	115.0
